date,expiry,type,entry_ts,atm,lot,short_strike,long_strike,credit,margin,alpha,alpha2,spot_entry,exit_ts,exit_reason,exit_cost_to_close,gross_pnl,charges,net_pnl
2024-09-27,2024-10-03,bull_put,2024-09-27 10:31:00,26250,25,26250,25850,90.8,7730.0,0.8329113924050633,0.9627118644067797,26273.45,2024-09-27 15:16:00,EOD,104.75000000000003,-348.7500000000008,101.30809574250002,-450.0580957425008
2024-09-30,2024-10-03,bull_put,2024-09-30 10:28:00,26000,25,26000,25600,86.5,7837.5,0.8848101265822785,0.8203389830508474,25994.5,2024-09-30 15:16:00,EOD,169.0,-2062.5,101.907247435,-2164.407247435
2024-10-01,2024-10-03,bear_call,2024-10-01 10:19:00,25800,25,25800,26200,96.16000000000001,7595.999999999999,0.08860759493670886,0.09491525423728814,25812.55,2024-10-01 15:16:00,EOD,77.65,462.7500000000001,99.2927858815,363.45721411850013
2024-10-03,2024-10-03,bear_call,2024-10-03 10:17:00,25500,25,25500,25900,62.55,8436.25,0.15063291139240506,0.17966101694915254,25517.8,2024-10-03 15:16:00,EOD,0.15000000000000002,1560.0,96.753074645,1463.246925355
2024-10-04,2024-10-10,bear_call,2024-10-04 10:20:00,25200,25,25200,25600,161.59999999999997,5960.000000000001,0.0189873417721519,0.010169491525423728,25176.05,2024-10-04 15:16:00,EOD,91.0,1764.999999999999,104.40728723,1660.592712769999
2024-10-07,2024-10-10,bull_put,2024-10-07 10:19:00,25100,25,25100,24700,107.95,7301.25,0.8189873417721519,0.8101694915254237,25076.55,2024-10-07 15:16:00,EOD,213.46000000000004,-2637.750000000001,109.0108425965,-2746.760842596501
2024-10-08,2024-10-10,bull_put,2024-10-08 10:21:00,24850,25,24850,24450,113.5,7162.5,0.9063291139240506,0.8271186440677966,24854.4,2024-10-08 15:16:00,EOD,58.0,1387.5,102.36280789499997,1285.137192105
2024-10-09,2024-10-10,bear_call,2024-10-09 10:17:00,25150,25,25150,25550,97.35,7566.249999999999,0.1569620253164557,0.16610169491525423,25134.5,2024-10-09 15:16:00,EOD,22.75,1864.9999999999998,98.741476965,1766.2585230349998
2024-10-10,2024-10-10,bear_call,2024-10-10 10:21:00,25100,25,25100,25500,39.14,9021.5,0.024050632911392405,0.11186440677966102,25095.15,2024-10-10 15:16:00,EOD,0.10000000000000002,976.0,95.850300234,880.149699766
2024-10-11,2024-10-17,bear_call,2024-10-11 10:16:00,25000,25,25000,25400,142.45999999999998,6438.500000000001,0.14430379746835442,0.006779661016949152,25009.15,2024-10-11 15:16:00,EOD,106.5,898.9999999999995,102.92853800399999,796.0714619959996
2024-10-14,2024-10-17,bear_call,2024-10-14 10:21:00,25100,25,25100,25500,117.55,7061.25,0.07974683544303797,0.13898305084745763,25094.5,2024-10-14 15:16:00,EOD,118.10000000000002,-13.75000000000064,101.11502398750001,-114.86502398750065
2024-10-15,2024-10-17,bear_call,2024-10-15 10:30:00,25050,25,25050,25450,89.2,7770.0,0.008860759493670886,0.030508474576271188,25033.2,2024-10-15 15:16:00,EOD,79.3,247.50000000000014,99.18397434500001,148.31602565500015
2024-10-16,2024-10-17,bear_call,2024-10-16 10:23:00,25050,25,25050,25450,82.0,7950.0,0.053164556962025315,0.07796610169491526,25049.9,2024-10-16 15:16:00,EOD,36.8,1130.0,97.97600700500001,1032.023992995
2024-10-17,2024-10-17,bull_put,2024-10-17 10:16:00,24850,25,24850,24450,37.34,9066.5,0.9544303797468354,0.8169491525423729,24842.4,2024-10-17 15:16:00,EOD,94.65,-1432.75,96.81649893150002,-1529.5664989315
2024-10-18,2024-10-24,bull_put,2024-10-18 10:29:00,24700,25,24700,24300,100.30000000000001,7492.5,0.9240506329113924,0.9966101694915255,24691.55,2024-10-18 15:16:00,EOD,54.64999999999999,1141.2500000000005,101.1871936375,1040.0628063625004
