date,expiry,type,entry_ts,atm,lot,short_strike,long_strike,credit,margin,spot_entry,exit_ts,exit_reason,gross_pnl,charges,net_pnl
2025-09-23,2025-09-23,bear_call,2025-09-23 10:19:00,25150,75,25150,25550,35.95,27303.75,25132.45,2025-09-23 15:01:00,TIME,-247.49999999999926,99.82230897499998,-347.32230897499926
2025-09-24,2025-09-30,bull_put,2025-09-24 10:18:00,25100,75,25100,24700,71.69999999999999,24622.5,25106.6,2025-09-25 15:01:00,TIME,-5673.75,111.34621862749998,-5785.0962186275
2025-09-29,2025-09-30,bull_put,2025-09-29 10:19:00,24800,75,24800,24400,46.4,26520.0,24777.75,2025-09-30 15:01:00,TIME,-9183.750000000002,105.76074034250001,-9289.510740342503
2025-10-01,2025-10-07,bull_put,2025-10-01 10:31:00,24650,75,24650,24250,75.89999999999999,24307.5,24674.8,2025-10-03 15:01:00,TIME,4837.499999999999,105.31416714500003,4732.185832854999
2025-10-06,2025-10-07,bear_call,2025-10-06 10:30:00,24950,75,24950,25350,69.15,24813.75,24966.3,2025-10-07 15:01:00,TIME,-8175.0,107.89874502500001,-8282.898745025
2025-10-08,2025-10-14,bear_call,2025-10-08 10:21:00,25150,75,25150,25550,102.5,22312.5,25131.8,2025-10-09 15:01:00,TIME,-719.9999999999995,111.50744852000001,-831.5074485199996
2025-10-10,2025-10-14,bull_put,2025-10-10 10:16:00,25250,75,25250,24850,50.35000000000001,26223.75,25268.7,2025-10-13 15:01:00,TIME,-404.9999999999988,103.189844945,-508.1898449449988
2025-10-14,2025-10-14,bear_call,2025-10-14 10:18:00,25200,75,25200,25600,51.15,26163.75,25179.4,2025-10-14 15:01:00,TIME,3791.25,100.14628480249999,3691.1037151975
2025-10-15,2025-10-20,bull_put,2025-10-15 10:16:00,25250,75,25250,24850,66.80000000000001,24990.0,25254.8,2025-10-16 15:01:00,TIME,4203.750000000001,104.96148361250002,4098.788516387501
2025-10-17,2025-10-20,bull_put,2025-10-17 10:18:00,25700,75,25700,25300,77.85,24161.25,25683.95,2025-10-20 15:01:00,TIME,5820.0,104.50792272499999,5715.492077275
2025-10-23,2025-10-28,bull_put,2025-10-23 10:40:00,26100,75,26100,25700,80.75,23943.75,26080.55,2025-10-24 15:01:00,TIME,-14651.250000000002,123.57734152249999,-14774.827341522501
2025-10-27,2025-10-28,bear_call,2025-10-27 10:37:00,25950,75,25950,26350,117.7,21172.5,25951.0,2025-10-28 15:01:00,TIME,8715.0,108.00344922500001,8606.996550775
2025-10-29,2025-11-04,bull_put,2025-10-29 10:24:00,26000,75,26000,25600,86.45,23516.25,26015.55,2025-10-30 15:01:00,TIME,-3648.7500000000014,114.8938574675,-3763.643857467501
2025-10-31,2025-11-04,bear_call,2025-10-31 10:16:00,25850,75,25850,26250,120.6,20955.0,25856.65,2025-11-03 15:01:00,TIME,6303.75,111.0134102225,6192.7365897775
2025-11-04,2025-11-04,bear_call,2025-11-04 10:16:00,25700,75,25700,26100,36.35,27273.75,25677.55,2025-11-04 15:01:00,TIME,2685.0000000000005,98.6302571,2586.3697429000003
2025-11-06,2025-11-11,bear_call,2025-11-06 10:38:00,25550,75,25550,25950,108.85,21836.25,25525.25,2025-11-07 15:01:00,TIME,3105.0000000000005,111.28506503,2993.7149349700003
2025-11-10,2025-11-11,bull_put,2025-11-10 10:16:00,25600,75,25600,25200,64.95,25128.75,25583.75,2025-11-11 15:01:00,TIME,4848.75,101.9070716975,4746.8429283025
2025-11-12,2025-11-18,bear_call,2025-11-12 10:22:00,25850,75,25850,26250,131.89999999999998,20107.5,25836.85,2025-11-13 15:01:00,TIME,-22.500000000002984,119.73050817500001,-142.230508175003
2025-11-14,2025-11-18,bull_put,2025-11-14 10:19:00,25800,75,25800,25400,91.8,23115.0,25799.75,2025-11-17 15:01:00,TIME,6191.25,107.3754941525,6083.8745058475
2025-11-18,2025-11-18,bull_put,2025-11-18 10:20:00,25900,75,25900,25500,43.85,26711.25,25908.15,2025-11-18 15:01:00,TIME,3116.2500000000005,99.3448474625,3016.9051525375003
2025-11-19,2025-11-25,bull_put,2025-11-19 10:34:00,26000,75,26000,25600,112.89999999999999,21532.5,25976.1,2025-11-20 15:01:00,TIME,5651.25,113.2694330675,5537.9805669325
2025-11-21,2025-11-25,bear_call,2025-11-21 10:17:00,26100,75,26100,26500,100.95,22428.75,26080.75,2025-11-24 15:01:00,TIME,4143.750000000001,108.43905062750001,4035.310949372501
2025-11-25,2025-11-25,bear_call,2025-11-25 10:36:00,26000,75,26000,26400,49.1,26317.5,25998.0,2025-11-25 15:01:00,TIME,3637.5,99.81725612,3537.68274388
2025-11-26,2025-12-02,bull_put,2025-11-26 10:34:00,26100,75,26100,25700,97.0,22725.0,26083.5,2025-11-27 15:01:00,TIME,2917.5,111.18715602500001,2806.312843975
2025-11-28,2025-12-02,bull_put,2025-11-28 10:31:00,26250,75,26250,25850,77.85000000000001,24161.25,26241.0,2025-12-01 15:01:00,TIME,-2553.7499999999986,108.6068005775,-2662.3568005774987
2025-12-02,2025-12-02,bull_put,2025-12-02 10:21:00,26050,75,26050,25650,33.4,27495.0,26065.35,2025-12-02 15:01:00,TIME,-656.25,99.48812087749998,-755.7381208775
2025-12-03,2025-12-09,bull_put,2025-12-03 10:22:00,25950,75,25950,25550,102.7,22297.5,25931.4,2025-12-04 15:01:00,TIME,4248.75,110.67902819750002,4138.0709718025
2025-12-05,2025-12-09,bull_put,2025-12-05 10:16:00,26100,75,26100,25700,65.7,25072.5,26086.05,2025-12-08 15:01:00,TIME,-5985.000000000002,107.80362519500001,-6092.803625195002
2025-12-09,2025-12-09,bull_put,2025-12-09 10:17:00,25800,75,25800,25400,41.95,26853.75,25804.8,2025-12-09 15:01:00,TIME,3112.5,99.08159727499998,3013.418402725
2025-12-10,2025-12-16,bull_put,2025-12-10 10:16:00,25950,75,25950,25550,97.95,22653.75,25930.15,2025-12-11 15:01:00,TIME,-243.74999999999892,112.45998053749999,-356.2099805374989
2025-12-12,2025-12-16,bull_put,2025-12-12 10:16:00,26000,75,26000,25600,67.7,24922.5,26004.5,2025-12-15 15:01:00,TIME,1983.7500000000007,104.4703900325,1879.2796099675006
2025-12-16,2025-12-16,bull_put,2025-12-16 10:18:00,25900,75,25900,25500,40.150000000000006,26988.75,25901.2,2025-12-16 15:01:00,TIME,1590.0000000000005,99.44468256500001,1490.5553174350005
2025-12-17,2025-12-23,bear_call,2025-12-17 10:25:00,25850,75,25850,26250,109.7,21772.5,25826.4,2025-12-18 15:01:00,TIME,2088.7500000000005,112.0575119375,1976.6924880625004
2025-12-19,2025-12-23,bull_put,2025-12-19 10:18:00,25950,75,25950,25550,74.95,24378.75,25946.6,2025-12-22 15:01:00,TIME,5197.5,103.98292206500001,5093.517077935
2025-12-23,2025-12-23,bear_call,2025-12-23 10:16:00,26200,75,26200,26600,27.5,27937.5,26182.5,2025-12-23 15:01:00,TIME,1653.75,97.60375222249999,1556.1462477775
2025-12-24,2025-12-30,bear_call,2025-12-24 10:39:00,26200,75,26200,26600,112.4,21570.0,26221.8,2025-12-26 15:01:00,TIME,6982.500000000001,108.31348505,6874.186514950001
2025-12-29,2025-12-30,bear_call,2025-12-29 10:17:00,26050,75,26050,26450,43.0,26775.0,26029.3,2025-12-30 15:01:00,TIME,3206.25,99.2490673625,3107.0009326375002
2025-12-31,2026-01-06,bull_put,2025-12-31 10:16:00,26000,65,26000,25600,69.85,21459.75,26004.05,2026-01-01 15:01:00,TIME,3103.7499999999995,102.85660638550002,3000.8933936144995
2026-01-02,2026-01-06,bear_call,2026-01-02 10:22:00,26250,65,26250,26650,85.85000000000001,20419.75,26252.3,2026-01-05 15:01:00,TIME,2808.0000000000005,104.087716038,2703.9122839620004
2026-01-06,2026-01-06,bear_call,2026-01-06 10:20:00,26250,65,26250,26650,27.249999999999996,24228.75,26231.5,2026-01-06 15:01:00,TIME,1751.7499999999998,96.99270738349999,1654.7572926164999
2026-01-07,2026-01-13,bull_put,2026-01-07 10:16:00,26200,65,26200,25800,86.3,20390.5,26183.8,2026-01-08 15:01:00,TIME,-9567.35,115.5584472229,-9682.9084472229
2026-01-09,2026-01-13,bull_put,2026-01-09 10:23:00,25900,65,25900,25500,76.25,21043.75,25875.2,2026-01-12 15:01:00,TIME,-2954.250000000001,107.17488355649999,-3061.424883556501
2026-01-13,2026-01-13,bear_call,2026-01-13 10:17:00,25750,65,25750,26150,47.050000000000004,22941.75,25739.15,2026-01-13 15:01:00,TIME,2418.6500000000005,99.31846307289999,2319.3315369271004
2026-01-14,2026-01-20,bear_call,2026-01-14 10:19:00,25700,65,25700,26100,111.89999999999999,18726.5,25678.3,2026-01-16 15:01:00,TIME,273.00000000000017,111.63118293,161.36881707000018
2026-01-19,2026-01-20,bull_put,2026-01-19 10:21:00,25550,65,25550,25150,77.50000000000001,20962.5,25544.95,2026-01-20 15:01:00,TIME,-11284.000000000002,109.427667603,-11393.427667603002
2026-01-21,2026-01-27,bear_call,2026-01-21 10:23:00,25100,65,25100,25500,152.75,16071.25,25124.35,2026-01-22 15:01:00,TIME,-4085.2499999999995,125.53167581550001,-4210.7816758154995
2026-01-23,2026-01-27,bear_call,2026-01-23 10:19:00,25250,65,25250,25650,115.59999999999998,18486.000000000004,25254.25,2026-01-27 15:01:00,TIME,7478.249999999999,106.59144514249999,7371.658554857499
2026-01-28,2026-02-03,bull_put,2026-01-28 10:24:00,25300,65,25300,24900,132.10000000000002,17413.5,25276.1,2026-01-29 15:01:00,TIME,3269.500000000002,125.325518676,3144.174481324002
2026-01-30,2026-02-03,bear_call,2026-01-30 10:21:00,25300,65,25300,25700,135.45,17195.75,25291.25,2026-02-01 15:01:00,TIME,6860.749999999999,116.25516782150001,6744.494832178499
2026-02-02,2026-02-03,bull_put,2026-02-02 10:28:00,24850,65,24850,24450,102.45,19340.75,24848.25,2026-02-03 15:01:00,TIME,6656.0,107.150306296,6548.849693704
2026-02-04,2026-02-10,bear_call,2026-02-04 10:20:00,25750,65,25750,26150,137.05,17091.75,25757.35,2026-02-05 15:01:00,TIME,3617.2500000000014,117.0203130985,3500.2296869015013
2026-02-06,2026-02-10,bull_put,2026-02-06 10:19:00,25550,65,25550,25150,90.30000000000001,20130.5,25551.7,2026-02-09 15:01:00,TIME,5440.500000000001,105.63032526200001,5334.869674738001
2026-02-10,2026-02-10,bull_put,2026-02-10 10:17:00,25950,65,25950,25550,34.4,23764.0,25963.65,2026-02-10 15:01:00,TIME,1316.2499999999998,98.4007381115,1217.8492618884998
2026-02-11,2026-02-17,bull_put,2026-02-11 10:19:00,25950,65,25950,25550,85.55,20439.25,25948.5,2026-02-12 15:01:00,TIME,-4488.250000000002,113.3670762645,-4601.6170762645015
2026-02-13,2026-02-17,bear_call,2026-02-13 10:18:00,25500,65,25500,25900,121.05,18131.75,25516.45,2026-02-16 15:01:00,TIME,-4673.500000000001,116.05351568900001,-4789.553515689001
2026-02-17,2026-02-17,bull_put,2026-02-17 10:20:00,25700,65,25700,25300,52.800000000000004,22568.0,25690.7,2026-02-17 15:01:00,TIME,3337.75,99.59867656749998,3238.1513234325002
2026-02-18,2026-02-24,bear_call,2026-02-18 10:18:00,25650,65,25650,26050,123.74999999999999,17956.25,25650.5,2026-02-19 15:01:00,TIME,4117.749999999999,112.59261201550001,4005.157387984499
2026-02-20,2026-02-24,bull_put,2026-02-20 10:17:00,25500,65,25500,25100,87.15,20335.25,25517.6,2026-02-23 15:01:00,TIME,4254.25,108.0669165555,4146.1830834445
2026-02-24,2026-02-24,bear_call,2026-02-24 10:18:00,25500,65,25500,25900,44.4,23114.0,25478.0,2026-02-24 15:01:00,TIME,2840.4999999999995,98.80466997100001,2741.6953300289997
2026-02-25,2026-03-02,bull_put,2026-02-25 10:17:00,25650,65,25650,25250,89.35,20192.25,25644.7,2026-02-26 15:01:00,TIME,-4007.2500000000005,115.3041970865,-4122.554197086501
2026-02-27,2026-03-02,bear_call,2026-02-27 10:17:00,25300,65,25300,25700,105.9,19116.5,25309.55,2026-03-02 15:01:00,TIME,6867.25,105.92050794049999,6761.3294920595
2026-03-04,2026-03-10,bear_call,2026-03-04 10:20:00,24400,65,24400,24800,187.64999999999998,13802.750000000002,24387.0,2026-03-05 15:01:00,TIME,-6743.75,163.55136664149998,-6907.3013666415
2026-03-06,2026-03-10,bear_call,2026-03-06 10:31:00,24650,65,24650,25050,150.3,16230.5,24634.8,2026-03-09 15:01:00,TIME,8856.25,115.8272900205,8740.4227099795
2026-03-10,2026-03-10,bull_put,2026-03-10 10:16:00,24200,65,24200,23800,77.05000000000001,20991.75,24187.75,2026-03-10 15:01:00,TIME,4780.750000000001,102.42530535949999,4678.324694640501
2026-03-11,2026-03-17,bear_call,2026-03-11 10:36:00,24100,65,24100,24500,175.60000000000002,14585.999999999998,24097.4,2026-03-12 15:01:00,TIME,7949.500000000002,128.87621652800001,7820.623783472001
2026-03-13,2026-03-17,bull_put,2026-03-13 10:29:00,23350,65,23350,22950,132.0,17420.0,23346.5,2026-03-16 15:01:00,TIME,2187.2500000000005,127.1177233045,2060.1322766955004
2026-03-17,2026-03-17,bull_put,2026-03-17 10:23:00,23550,65,23550,23150,61.0,22035.0,23572.65,2026-03-17 15:01:00,TIME,3922.75,100.63764794250001,3822.1123520575
2026-03-18,2026-03-24,bull_put,2026-03-18 10:16:00,23650,65,23650,23250,116.69999999999997,18414.5,23673.75,2026-03-19 15:01:00,TIME,-12811.499999999998,179.22079955700002,-12990.720799556999
2026-03-20,2026-03-24,bear_call,2026-03-20 10:18:00,23200,65,23200,23600,169.14999999999998,15005.250000000002,23224.95,2026-03-23 15:01:00,TIME,9987.249999999998,122.9676153815,9864.282384618498
2026-03-24,2026-03-24,bull_put,2026-03-24 10:17:00,22750,65,22750,22350,97.35000000000001,19672.25,22728.2,2026-03-24 15:01:00,TIME,6292.000000000001,104.224669491,6187.775330509001
2026-03-25,2026-03-30,bear_call,2026-03-25 10:24:00,23300,65,23300,23700,168.85,15024.75,23288.1,2026-03-27 15:01:00,TIME,8372.0,127.07519465600001,8244.924805344
2026-03-30,2026-03-30,bull_put,2026-03-30 10:39:00,22550,65,22550,22150,91.80000000000001,20033.0,22546.3,2026-03-30 15:01:00,TIME,-8749.0,110.04690353200002,-8859.046903532
2026-04-01,2026-04-07,bear_call,2026-04-01 10:25:00,22850,65,22850,23250,169.75,14966.25,22828.35,2026-04-02 15:01:00,TIME,2859.999999999999,139.04761236,2720.952387639999
2026-04-06,2026-04-07,bull_put,2026-04-06 10:16:00,22650,65,22650,22250,129.59999999999997,17576.000000000004,22654.6,2026-04-07 15:01:00,TIME,8414.249999999998,114.91809335550002,8299.331906644498
2026-04-08,2026-04-13,bull_put,2026-04-08 10:21:00,23900,65,23900,23500,132.64999999999998,17377.75,23902.0,2026-04-09 15:01:00,TIME,-2203.5000000000023,135.492176138,-2338.9921761380024
2026-04-10,2026-04-13,bull_put,2026-04-10 10:20:00,24000,65,24000,23600,108.25,18963.75,24014.15,2026-04-13 15:01:00,TIME,-3454.7500000000005,113.48163762049998,-3568.2316376205004
2026-04-15,2026-04-21,bear_call,2026-04-15 10:37:00,24250,65,24250,24650,160.05,15596.75,24248.55,2026-04-16 15:01:00,TIME,2232.7500000000005,125.05531080950001,2107.6946891905004
2026-04-17,2026-04-21,bull_put,2026-04-17 10:16:00,24300,65,24300,23900,126.35,17787.25,24284.9,2026-04-20 15:01:00,TIME,3418.9999999999995,116.76404961700001,3302.2359503829994
2026-04-21,2026-04-21,bear_call,2026-04-21 10:21:00,24500,65,24500,24900,55.400000000000006,22399.0,24500.5,2026-04-21 15:01:00,TIME,-2167.7499999999995,102.18502383750001,-2269.9350238374996
2026-04-22,2026-04-28,bear_call,2026-04-22 10:22:00,24350,65,24350,24750,149.25,16298.75,24364.1,2026-04-23 15:01:00,TIME,4403.75,123.35914900450001,4280.3908509955
2026-04-24,2026-04-28,bear_call,2026-04-24 10:25:00,23950,65,23950,24350,131.45,17455.75,23943.9,2026-04-27 15:01:00,TIME,-3061.5000000000014,120.085916087,-3181.5859160870014
2026-04-28,2026-04-28,bull_put,2026-04-28 10:23:00,24150,65,24150,23750,35.15,23715.25,24173.1,2026-04-28 15:01:00,TIME,-6370.000000000002,101.67857223600001,-6471.678572236002
2026-04-29,2026-05-05,bull_put,2026-04-29 10:21:00,24250,65,24250,23850,111.69999999999999,18739.5,24265.35,2026-04-30 15:01:00,TIME,-5086.250000000002,129.1305632115,-5215.380563211502
2026-05-04,2026-05-05,bear_call,2026-05-04 10:23:00,24150,65,24150,24550,123.64999999999999,17962.75,24152.3,2026-05-05 15:01:00,TIME,8017.75,108.6173581745,7909.1326418255
2026-05-06,2026-05-12,bull_put,2026-05-06 10:22:00,24150,65,24150,23750,114.94999999999999,18528.25,24153.95,2026-05-07 15:01:00,TIME,3201.249999999999,115.2959764065,3085.954023593499
2026-05-08,2026-05-12,bull_put,2026-05-08 10:24:00,24250,65,24250,23850,122.69999999999999,18024.5,24230.25,2026-05-11 15:01:00,TIME,-11183.25,128.3425858005,-11311.5925858005
2026-05-12,2026-05-12,bull_put,2026-05-12 10:18:00,23650,65,23650,23250,44.0,23140.0,23666.7,2026-05-12 15:01:00,TIME,-13321.750000000002,105.82620639550001,-13427.576206395503
2026-05-13,2026-05-19,bull_put,2026-05-13 10:17:00,23400,65,23400,23000,121.75,18086.25,23422.1,2026-05-14 15:01:00,TIME,4582.5,120.54267568900002,4461.957324311
2026-05-15,2026-05-19,bull_put,2026-05-15 10:23:00,23800,65,23800,23400,117.39999999999999,18369.0,23814.25,2026-05-18 15:01:00,TIME,-3081.0000000000014,120.233549833,-3201.2335498330012
2026-05-19,2026-05-19,bear_call,2026-05-19 10:20:00,23750,65,23750,24150,41.050000000000004,23331.75,23725.7,2026-05-19 15:01:00,TIME,2652.0000000000005,98.308435414,2553.6915645860004
2026-05-20,2026-05-26,bear_call,2026-05-20 10:24:00,23500,65,23500,23900,139.15,16955.25,23481.65,2026-05-21 15:01:00,TIME,-3220.749999999999,129.3405040465,-3350.090504046499
2026-05-22,2026-05-26,bear_call,2026-05-22 10:17:00,23800,65,23800,24200,123.24999999999999,17988.75,23778.95,2026-05-25 15:01:00,TIME,-6298.500000000001,118.47367729000001,-6416.9736772900005
2026-05-26,2026-05-26,bear_call,2026-05-26 10:21:00,24050,65,24050,24450,48.00000000000001,22880.0,24051.0,2026-05-26 15:01:00,TIME,3097.2500000000005,98.94429864850001,2998.3057013515004
2026-05-27,2026-06-02,bull_put,2026-05-27 10:18:00,23950,65,23950,23550,110.74999999999997,18801.25,23953.75,2026-05-29 15:01:00,TIME,-6045.000000000002,122.179513593,-6167.1795135930015
2026-06-01,2026-06-02,bear_call,2026-06-01 10:28:00,23550,65,23550,23950,104.0,19240.0,23539.4,2026-06-02 15:01:00,TIME,6743.75,105.76998087550001,6637.9800191245
2026-06-03,2026-06-09,bull_put,2026-06-03 10:19:00,23250,65,23250,22850,124.64999999999999,17897.75,23257.8,2026-06-04 15:01:00,TIME,4023.4999999999995,116.616168234,3906.8838317659997
2026-06-05,2026-06-09,bull_put,2026-06-05 10:26:00,23500,65,23500,23100,106.99999999999997,19045.0,23495.3,2026-06-08 15:01:00,TIME,-11267.750000000004,124.6280849325,-11392.378084932503
2026-06-09,2026-06-09,bear_call,2026-06-09 10:23:00,23150,65,23150,23550,58.45,22200.75,23156.1,2026-06-09 15:01:00,TIME,-2268.5000000000005,102.68295846299999,-2371.1829584630004
2026-06-10,2026-06-16,bull_put,2026-06-10 10:36:00,23350,65,23350,22950,123.6,17966.0,23344.1,2026-06-11 15:01:00,TIME,-4433.000000000001,125.656052659,-4558.656052659001
2026-06-12,2026-06-16,bull_put,2026-06-12 10:23:00,23350,65,23350,22950,104.6,19201.0,23348.85,2026-06-15 15:01:00,TIME,6600.75,107.41050366850001,6493.3394963315
2026-06-16,2026-06-16,bull_put,2026-06-16 10:16:00,23900,65,23900,23500,40.85,23344.75,23911.05,2026-06-16 15:01:00,TIME,2639.0,98.32025632700001,2540.679743673
2026-06-17,2026-06-23,bull_put,2026-06-17 10:20:00,24050,65,24050,23650,119.35,18242.25,24066.95,2026-06-18 15:01:00,TIME,3262.999999999999,113.449893161,3149.550106838999
2026-06-19,2026-06-23,bear_call,2026-06-19 10:50:00,23950,65,23950,24350,116.19999999999997,18447.0,23957.4,2026-06-22 15:01:00,TIME,-4117.750000000003,113.8367833725,-4231.586783372502
2026-06-23,2026-06-23,bear_call,2026-06-23 10:18:00,24100,65,24100,24500,45.0,23075.0,24115.95,2026-06-23 15:01:00,TIME,2912.0,98.646004399,2813.353995601
2026-06-24,2026-06-30,bull_put,2026-06-24 10:25:00,23950,65,23950,23550,117.64999999999999,18352.75,23945.8,2026-06-25 15:01:00,TIME,4725.499999999999,111.947844275,4613.5521557249995
2026-06-29,2026-06-30,bull_put,2026-06-29 10:23:00,24100,65,24100,23700,81.85,20679.75,24085.95,2026-06-30 15:01:00,TIME,-10569.000000000002,109.99799553,-10678.997995530002
2026-07-01,2026-07-07,bull_put,2026-07-01 10:18:00,24000,65,24000,23600,113.30000000000001,18635.5,23996.1,2026-07-02 15:01:00,TIME,4826.250000000001,111.09947533150002,4715.150524668501
2026-07-03,2026-07-07,bear_call,2026-07-03 10:17:00,24300,65,24300,24700,112.80000000000001,18668.0,24322.7,2026-07-06 15:01:00,TIME,-1368.2499999999989,109.9379439865,-1478.1879439864988
2026-07-07,2026-07-07,bull_put,2026-07-07 10:22:00,24500,65,24500,24100,41.05,23331.75,24498.95,2026-07-07 15:01:00,TIME,-1751.7499999999993,100.42314326249999,-1852.1731432624993
2026-07-08,2026-07-14,bear_call,2026-07-08 10:16:00,24250,65,24250,24650,105.0,19175.0,24232.05,2026-07-09 15:01:00,TIME,4371.25,108.3230465985,4262.9269534015
2026-07-10,2026-07-14,bear_call,2026-07-10 10:31:00,24200,65,24200,24600,101.0,19435.0,24195.1,2026-07-13 15:01:00,TIME,1475.5000000000002,107.33248286199999,1368.1675171380002
2026-07-14,2026-07-14,bear_call,2026-07-14 10:16:00,24100,65,24100,24500,37.50000000000001,23562.5,24080.65,2026-07-14 15:01:00,TIME,2219.7500000000005,98.08368923649999,2121.6663107635004
2026-07-15,2026-07-21,bull_put,2026-07-15 10:17:00,24200,65,24200,23800,114.75,18541.25,24205.4,2026-07-16 15:01:00,TIME,-1894.7500000000005,117.83925233650001,-2012.5892523365005
2026-07-23,2026-07-28,bear_call,2026-07-23 10:22:00,23950,65,23950,24350,115.85,18469.75,23952.45,2026-07-24 15:01:00,TIME,4517.5,109.877281729,4407.622718271
2026-07-27,2026-07-28,bear_call,2026-07-27 10:21:00,23900,65,23900,24300,87.75,20296.25,23918.6,2026-07-28 15:01:00,TIME,2151.5,104.62727342,2046.87272658
2026-07-29,2026-08-04,bear_call,2026-07-29 10:48:00,24200,65,24200,24600,124.69999999999999,17894.5,24220.2,2026-07-30 15:01:00,TIME,-812.5000000000018,113.255657106,-925.7556571060018
2026-07-31,2026-08-04,bull_put,2026-07-31 10:22:00,24350,65,24350,23950,83.95,20543.25,24351.9,2026-08-03 15:01:00,TIME,5047.25,104.1073444065,4943.1426555935
2026-08-04,2026-08-04,bull_put,2026-08-04 10:18:00,24600,65,24600,24200,29.15,24105.25,24619.0,2026-08-04 15:01:00,TIME,-7124.000000000002,101.36725997500001,-7225.367259975002
2026-08-05,2026-08-11,bear_call,2026-08-05 10:27:00,24600,65,24600,25000,132.54999999999998,17384.250000000004,24594.25,2026-08-06 15:01:00,TIME,-1352.0000000000007,117.217337335,-1469.2173373350006
2026-08-07,2026-08-11,bear_call,2026-08-07 10:19:00,24550,65,24550,24950,130.1,17543.5,24574.8,2026-08-10 15:01:00,TIME,1797.2500000000005,112.5788921795,1684.6711078205005
2026-08-11,2026-08-11,bull_put,2026-08-11 10:29:00,24500,65,24500,24100,60.15,22090.25,24482.55,2026-08-11 15:01:00,TIME,1703.0000000000002,101.032289131,1601.9677108690003
2026-08-12,2026-08-18,bull_put,2026-08-12 10:20:00,24350,65,24350,23950,86.65,20367.75,24373.5,2026-08-13 15:01:00,TIME,1660.7500000000007,106.8332369395,1553.9167630605007
2026-08-14,2026-08-18,bear_call,2026-08-14 10:17:00,24350,65,24350,24750,94.85,19834.75,24342.8,2026-08-17 15:01:00,TIME,1784.2500000000002,106.20434974550001,1678.0456502545003
2026-08-18,2026-08-18,bear_call,2026-08-18 10:16:00,24200,65,24200,24600,42.55,23234.25,24210.35,2026-08-18 15:01:00,TIME,-441.99999999999983,99.86508274,-541.8650827399998
